SDate,CUSIP,Symbol,Price
20091115,963320106,WHR,74.26
20091231,963320106,WHR,81.73833333333334
20100215,963320106,WHR,81.17
20100331,963320106,WHR,87.25
20100515,963320106,WHR,107.37
20100630,963320106,WHR,87.82
20100815,963320106,WHR,76.74
20100930,963320106,WHR,80.96
20101115,963320106,WHR,75.16
20101231,963320106,WHR,89.49
20110215,963320106,WHR,84.33500000000001
20110331,963320106,WHR,83.715
20110515,963320106,WHR,86.66
20110630,963320106,WHR,81.32
20110815,963320106,WHR,63.46
20110930,963320106,WHR,49.641999999999996
20111115,963320106,WHR,53.45
20111231,963320106,WHR,47.87
20120215,963320106,WHR,69.35
20120331,963320106,WHR,76.61666666666666
20120515,963320106,WHR,60.96
20120630,963320106,WHR,59.919999999999995
20120815,963320106,WHR,71.77
20120930,963320106,WHR,82.91
20121115,963320106,WHR,93.96
20121231,963320106,WHR,100.38499999999999
20130215,963320106,WHR,111.0825
20130331,963320106,WHR,115.77333333333333
20130515,963320106,WHR,128.55
20130630,963320106,WHR,114.36
20130815,963320106,WHR,132.71
20130930,963320106,WHR,146.44
20131115,963320106,WHR,149.64666666666668
20131231,963320106,WHR,156.95
20140215,963320106,WHR,138.495
20140331,963320106,WHR,149.46
20140515,963320106,WHR,144.13
20140630,963320106,WHR,139.22
20140815,963320106,WHR,149.42666666666665
20140930,963320106,WHR,145.65
20141115,963320106,WHR,173.91666666666669
20141231,963320106,WHR,193.53
20150215,963320106,WHR,213.185
20150331,963320106,WHR,202.06
20150515,963320106,WHR,188.81
20150630,963320106,WHR,173.05
20150815,963320106,WHR,176.33666666666667
20150930,963320106,WHR,147.26
20151115,963320106,WHR,151.07
20151231,963320106,WHR,148.14499999999998
20160215,963320106,WHR,132.19
20160331,963320106,WHR,178.84
20160515,963320106,WHR,170.466
20160630,963320106,WHR,164.566
20160815,963320106,WHR,185.6225
20160930,963320106,WHR,162.202
20161115,963320106,WHR,165.27
20161231,963320106,WHR,183.69857142857143
20170215,963320106,WHR,175.52
20170331,963320106,WHR,169.24200000000002
20170515,963320106,WHR,187.83
20170630,963320106,WHR,189.23333333333332
20170815,963320106,WHR,173.15333333333334
20170930,963320106,WHR,183.735
20171115,963320106,WHR,161.7
20171231,963320106,WHR,169.335
20180215,963320106,WHR,167.67222222222222
20180331,963320106,WHR,151.2
20180515,963320106,WHR,157.26
20180630,963320106,WHR,146.00666666666666
20180815,963320106,WHR,127.28571428571428
20180930,963320106,WHR,118.75
20181115,963320106,WHR,114.73125
20181231,963320106,WHR,106.836
20190215,963320106,WHR,137.23000000000002
20190331,963320106,WHR,133.574
20190515,963320106,WHR,129.5
20190630,963320106,WHR,142.36
20190815,963320106,WHR,
20190930,963320106,WHR,
20191115,963320106,WHR,
20191231,963320106,WHR,
20200215,963320106,WHR,
20200331,963320106,WHR,
20200515,963320106,WHR,
20200630,963320106,WHR,
20200815,963320106,WHR,
20200930,963320106,WHR,
20201115,963320106,WHR,
20010215,G96629103,WLTW,
20010331,G96629103,WLTW,
20010515,G96629103,WLTW,
20010630,G96629103,WLTW,
20010815,G96629103,WLTW,
20010930,G96629103,WLTW,
20011115,G96629103,WLTW,
20011231,G96629103,WLTW,
20020215,G96629103,WLTW,
20020331,G96629103,WLTW,
20020515,G96629103,WLTW,
20020630,G96629103,WLTW,
20020815,G96629103,WLTW,
20020930,G96629103,WLTW,
20021115,G96629103,WLTW,
20021231,G96629103,WLTW,
20030215,G96629103,WLTW,
20030331,G96629103,WLTW,
20030515,G96629103,WLTW,
20030630,G96629103,WLTW,
20030815,G96629103,WLTW,
20030930,G96629103,WLTW,
20031115,G96629103,WLTW,
20031231,G96629103,WLTW,
20040215,G96629103,WLTW,
20040331,G96629103,WLTW,
20040515,G96629103,WLTW,
20040630,G96629103,WLTW,
20040815,G96629103,WLTW,
20040930,G96629103,WLTW,
20041115,G96629103,WLTW,
20041231,G96629103,WLTW,
20050215,G96629103,WLTW,
20050331,G96629103,WLTW,
20050515,G96629103,WLTW,
20050630,G96629103,WLTW,
20050815,G96629103,WLTW,
20050930,G96629103,WLTW,
20051115,G96629103,WLTW,
20051231,G96629103,WLTW,
20060215,G96629103,WLTW,
20060331,G96629103,WLTW,
20060515,G96629103,WLTW,
20060630,G96629103,WLTW,
20060815,G96629103,WLTW,
20060930,G96629103,WLTW,
20061115,G96629103,WLTW,
20061231,G96629103,WLTW,
20070215,G96629103,WLTW,
20070331,G96629103,WLTW,
20070515,G96629103,WLTW,
20070630,G96629103,WLTW,
20070815,G96629103,WLTW,
20070930,G96629103,WLTW,
20071115,G96629103,WLTW,
20071231,G96629103,WLTW,
20080215,G96629103,WLTW,
20080331,G96629103,WLTW,
20080515,G96629103,WLTW,
20080630,G96629103,WLTW,
20080815,G96629103,WLTW,
20080930,G96629103,WLTW,
20081115,G96629103,WLTW,
20081231,G96629103,WLTW,
20090215,G96629103,WLTW,
20090331,G96629103,WLTW,
20090515,G96629103,WLTW,
20090630,G96629103,WLTW,
20090815,G96629103,WLTW,
20090930,G96629103,WLTW,
20091115,G96629103,WLTW,
20091231,G96629103,WLTW,
20100215,G96629103,WLTW,
20100331,G96629103,WLTW,
20100515,G96629103,WLTW,
20100630,G96629103,WLTW,
20100815,G96629103,WLTW,
20100930,G96629103,WLTW,
20101115,G96629103,WLTW,
20101231,G96629103,WLTW,
20110215,G96629103,WLTW,
20110331,G96629103,WLTW,
20110515,G96629103,WLTW,
20110630,G96629103,WLTW,
20110815,G96629103,WLTW,
20110930,G96629103,WLTW,
20111115,G96629103,WLTW,
20111231,G96629103,WLTW,
20120215,G96629103,WLTW,
20120331,G96629103,WLTW,
20120515,G96629103,WLTW,
20120630,G96629103,WLTW,
20120815,G96629103,WLTW,
20120930,G96629103,WLTW,
20121115,G96629103,WLTW,
20121231,G96629103,WLTW,
20130215,G96629103,WLTW,
20130331,G96629103,WLTW,
20130515,G96629103,WLTW,
20130630,G96629103,WLTW,
20130815,G96629103,WLTW,
20130930,G96629103,WLTW,
20131115,G96629103,WLTW,
20131231,G96629103,WLTW,
20140215,G96629103,WLTW,
20140331,G96629103,WLTW,
20140515,G96629103,WLTW,
20140630,G96629103,WLTW,
20140815,G96629103,WLTW,
20140930,G96629103,WLTW,
20141115,G96629103,WLTW,
20141231,G96629103,WLTW,
20150215,G96629103,WLTW,
20150331,G96629103,WLTW,
20150515,G96629103,WLTW,
20150630,G96629103,WLTW,
20150815,G96629103,WLTW,
20150930,G96629103,WLTW,
20151115,G96629103,WLTW,
20151231,G96629103,WLTW,
20160215,G96629103,WLTW,107.84
20160331,G96629103,WLTW,118.66
20160515,G96629103,WLTW,122.97
20160630,G96629103,WLTW,124.31
20160815,G96629103,WLTW,121.53
20160930,G96629103,WLTW,130.78333333333333
20161115,G96629103,WLTW,123.33
20161231,G96629103,WLTW,123.4
20170215,G96629103,WLTW,126.05714285714285
20170331,G96629103,WLTW,130.85999999999999
20170515,G96629103,WLTW,142.57285714285715
20170630,G96629103,WLTW,146.29333333333335
20170815,G96629103,WLTW,150.87
20170930,G96629103,WLTW,154.7409090909091
20171115,G96629103,WLTW,162.65
20171231,G96629103,WLTW,150.55428571428573
20180215,G96629103,WLTW,159.246
20180331,G96629103,WLTW,151.965
20180515,G96629103,WLTW,154.6025
20180630,G96629103,WLTW,151.51333333333332
20180815,G96629103,WLTW,149.978
20180930,G96629103,WLTW,142.59125
20181115,G96629103,WLTW,160.48
20181231,G96629103,WLTW,151.00300000000001
20190215,G96629103,WLTW,168.765
20190331,G96629103,WLTW,175.8375
20190515,G96629103,WLTW,175.6
20190630,G96629103,WLTW,191.54
20190815,G96629103,WLTW,
20190930,G96629103,WLTW,
20191115,G96629103,WLTW,
20191231,G96629103,WLTW,
20200215,G96629103,WLTW,
20200331,G96629103,WLTW,
20200515,G96629103,WLTW,
20200630,G96629103,WLTW,
20200815,G96629103,WLTW,
20200930,G96629103,WLTW,
20201115,G96629103,WLTW,
20010215,939322103,WM,
20010331,939322103,WM,
20010515,939322103,WM,
20010630,939322103,WM,
20010815,939322103,WM,
20010930,939322103,WM,
20011115,939322103,WM,
20011231,939322103,WM,
20020215,939322103,WM,
20020331,939322103,WM,
20020515,939322103,WM,
20020630,939322103,WM,
20020815,939322103,WM,
20020930,939322103,WM,
20021115,939322103,WM,
20021231,939322103,WM,
20030215,939322103,WM,
20030331,939322103,WM,
20030515,939322103,WM,
20030630,939322103,WM,
20030815,939322103,WM,
20030930,939322103,WM,
20031115,939322103,WM,
20031231,939322103,WM,
20040215,939322103,WM,
20040331,939322103,WM,
20040515,939322103,WM,
20040630,939322103,WM,
20040815,939322103,WM,
20040930,939322103,WM,
20041115,939322103,WM,
20041231,939322103,WM,
20050215,939322103,WM,
20050331,939322103,WM,
20050515,939322103,WM,
20050630,939322103,WM,
20050815,939322103,WM,
20050930,939322103,WM,
20051115,939322103,WM,
20051231,939322103,WM,
20060215,939322103,WM,
20060331,939322103,WM,
20060515,939322103,WM,
20060630,939322103,WM,
20060815,939322103,WM,
20060930,939322103,WM,
20061115,939322103,WM,
20061231,939322103,WM,
20070215,939322103,WM,
20070331,939322103,WM,
20070515,939322103,WM,42.42
20070630,939322103,WM,42.667500000000004
20070815,939322103,WM,32.57
20070930,939322103,WM,35.70714285714286
20071115,939322103,WM,20.43
20071231,939322103,WM,13.34
20080215,939322103,WM,16.806
20080331,939322103,WM,10.3
20080515,939322103,WM,10.32
20080630,939322103,WM,4.93
20080815,939322103,WM,4.423333333333334
20080930,939322103,WM,0.08
20081115,94106L109,WM,4.295194805194805
20081231,94106L109,WM,8.542727272727273
20090215,94106L109,WM,12.79025974025974
20090331,94106L109,WM,16.853116883116883
20090515,94106L109,WM,21.008311688311686
20090630,94106L109,WM,25.255844155844155
20090815,94106L109,WM,30.37
20090930,94106L109,WM,29.490000000000002
20091115,94106L109,WM,32.18
20091231,94106L109,WM,33.945
20100215,94106L109,WM,32.705999999999996
20100331,94106L109,WM,34.559999999999995
20100515,94106L109,WM,33.666666666666664
20100630,94106L109,WM,31.29
20100815,94106L109,WM,33.01
20100930,94106L109,WM,35.74
20101115,94106L109,WM,34.99
20101231,94106L109,WM,36.82
20110215,94106L109,WM,38.085
20110331,94106L109,WM,37.2975
20110515,94106L109,WM,39.117777777777775
20110630,94106L109,WM,37.27
20110815,94106L109,WM,30.97
20110930,94106L109,WM,32.43333333333333
20111115,94106L109,WM,31.373333333333335
20111231,94106L109,WM,32.804
20120215,94106L109,WM,35.02
20120331,94106L109,WM,34.943333333333335
20120515,94106L109,WM,32.655
20120630,94106L109,WM,32.755714285714284
20120815,94106L109,WM,35.33
20120930,94106L109,WM,31.676
20121115,94106L109,WM,30.96
20121231,94106L109,WM,33.6
20130215,94106L109,WM,36.66
20130331,94106L109,WM,39.21
20130515,94106L109,WM,41.98
20130630,94106L109,WM,40.33
20130815,94106L109,WM,41.85
20130930,94106L109,WM,41.24
20131115,94106L109,WM,44.93
20131231,94106L109,WM,44.875
20140215,94106L109,WM,42.686
20140331,94106L109,WM,42.07
20140515,94106L109,WM,43.95
20140630,94106L109,WM,44.835
20140815,94106L109,WM,45.84
20140930,94106L109,WM,47.53
20141115,94106L109,WM,49.230000000000004
20141231,94106L109,WM,51.45
20150215,94106L109,WM,51.6425
20150331,94106L109,WM,53.56666666666666
20150515,94106L109,WM,49.75666666666667
20150630,94106L109,WM,46.35
20150815,94106L109,WM,52.13333333333333
20150930,94106L109,WM,49.99333333333333
20151115,94106L109,WM,52.16
20151231,94106L109,WM,53.64
20160215,94106L109,WM,53.98
20160331,94106L109,WM,59.400000000000006
20160515,94106L109,WM,61.46
20160630,94106L109,WM,65.118
20160815,94106L109,WM,66.23
20160930,94106L109,WM,63.675
20161115,94106L109,WM,68.65
20161231,94106L109,WM,70.78
20170215,94106L109,WM,71.05083333333333
20170331,94106L109,WM,72.845
20170515,94106L109,WM,71.75874999999999
20170630,94106L109,WM,73.38666666666666
20170815,94106L109,WM,75.9175
20170930,94106L109,WM,77.46714285714285
20171115,94106L109,WM,81.73
20171231,94106L109,WM,86.176
20180215,94106L109,WM,81.57333333333334
20180331,94106L109,WM,83.48333333333333
20180515,94106L109,WM,82.942
20180630,94106L109,WM,81.15
20180815,94106L109,WM,90.66
20180930,94106L109,WM,89.83625
20181115,94106L109,WM,91.98
20181231,94106L109,WM,88.812
20190215,94106L109,WM,98.73333333333333
20190331,94106L109,WM,103.91
20190515,94106L109,WM,107.04285714285714
20190630,94106L109,WM,117.11399999999999
20190815,94106L109,WM,
20190930,94106L109,WM,
20191115,94106L109,WM,
20191231,94106L109,WM,
20200215,94106L109,WM,
20200331,94106L109,WM,
20200515,94106L109,WM,
20200630,94106L109,WM,
20200815,94106L109,WM,
20200930,94106L109,WM,
20201115,94106L109,WM,
20010215,969457100,WMB,
20010331,969457100,WMB,
20010515,969457100,WMB,
20010630,969457100,WMB,
20010815,969457100,WMB,
20010930,969457100,WMB,
20011115,969457100,WMB,
20011231,969457100,WMB,
20020215,969457100,WMB,
20020331,969457100,WMB,
20020515,969457100,WMB,
20020630,969457100,WMB,
20020815,969457100,WMB,
20020930,969457100,WMB,
20021115,969457100,WMB,
20021231,969457100,WMB,
20030215,969457100,WMB,
20030331,969457100,WMB,
20030515,969457100,WMB,
20030630,969457100,WMB,
20030815,969457100,WMB,
20030930,969457100,WMB,
20031115,969457100,WMB,
20031231,969457100,WMB,
20040215,969457100,WMB,
20040331,969457100,WMB,
20040515,969457100,WMB,
20040630,969457100,WMB,
20040815,969457100,WMB,
20040930,969457100,WMB,
20041115,969457100,WMB,
20041231,969457100,WMB,
20050215,969457100,WMB,
20050331,969457100,WMB,
20050515,969457100,WMB,
20050630,969457100,WMB,
20050815,969457100,WMB,
20050930,969457100,WMB,
20051115,969457100,WMB,
20051231,969457100,WMB,
20060215,969457100,WMB,
20060331,969457100,WMB,
20060515,969457100,WMB,
20060630,969457100,WMB,
20060815,969457100,WMB,
20060930,969457100,WMB,
20061115,969457100,WMB,
20061231,969457100,WMB,
20070215,969457100,WMB,
20070331,969457100,WMB,
20070515,969457100,WMB,29.032222222222224
20070630,969457100,WMB,32.274
20070815,969457100,WMB,30.89
20070930,969457100,WMB,33.56
20071115,969457100,WMB,34.45
20071231,969457100,WMB,35.7135294117647
20080215,969457100,WMB,34.512142857142855
20080331,969457100,WMB,32.98
20080515,969457100,WMB,37.75857142857143
20080630,969457100,WMB,38.283589743589744
20080815,969457100,WMB,28.10333333333333
20080930,969457100,WMB,23.65
20081115,969457100,WMB,16.723333333333333
20081231,969457100,WMB,14.4
20090215,969457100,WMB,15.32
20090331,969457100,WMB,11.38
20090515,969457100,WMB,15.323333333333334
20090630,969457100,WMB,15.61
20090815,969457100,WMB,16.915
20090930,969457100,WMB,17.63
20091115,969457100,WMB,20.05
20091231,969457100,WMB,21.41
20100215,969457100,WMB,21.64
20100331,969457100,WMB,23.1
20100515,969457100,WMB,21.695
20100630,969457100,WMB,18.28
20100815,969457100,WMB,19.44
20100930,969457100,WMB,19.11
20101115,969457100,WMB,22.83
20101231,969457100,WMB,24.607777777777777
20110215,969457100,WMB,27.03
20110331,969457100,WMB,30.962
20110515,969457100,WMB,30.26
20110630,969457100,WMB,30.25
20110815,969457100,WMB,28.67
20110930,969457100,WMB,24.806666666666665
20111115,969457100,WMB,31.27
20111231,969457100,WMB,29.028750000000002
20120215,969457100,WMB,28.97
20120331,969457100,WMB,30.93142857142857
20120515,969457100,WMB,31.24
20120630,969457100,WMB,28.613333333333333
20120815,969457100,WMB,32.37
20120930,969457100,WMB,34.97
20121115,969457100,WMB,32.08714285714286
20121231,969457100,WMB,32.285
20130215,969457100,WMB,35.428
20130331,969457100,WMB,37.46
20130515,969457100,WMB,36.695
20130630,969457100,WMB,32.546
20130815,969457100,WMB,35.24
20130930,969457100,WMB,36.36
20131115,969457100,WMB,34.966
20131231,969457100,WMB,38.489999999999995
20140215,969457100,WMB,40.84
20140331,969457100,WMB,40.58
20140515,969457100,WMB,45.45
20140630,969457100,WMB,58.21
20140815,969457100,WMB,57.478
20140930,969457100,WMB,55.35
20141115,969457100,WMB,53.99333333333333
20141231,969457100,WMB,45.165
20150215,969457100,WMB,49.05
20150331,969457100,WMB,50.59
20150515,969457100,WMB,53.504999999999995
20150630,969457100,WMB,57.39
20150815,969457100,WMB,53.11
20150930,969457100,WMB,36.85
20151115,969457100,WMB,37.25857142857143
20151231,969457100,WMB,24.7325
20160215,969457100,WMB,13.47
20160331,969457100,WMB,16.07
20160515,969457100,WMB,19.35
20160630,969457100,WMB,20.784
20160815,969457100,WMB,26.59
20160930,969457100,WMB,30.503333333333334
20161115,969457100,WMB,30.14
20161231,969457100,WMB,31.177142857142858
20170215,969457100,WMB,28.99
20170331,969457100,WMB,29.19
20170515,969457100,WMB,30.22142857142857
20170630,969457100,WMB,29.85818181818182
20170815,969457100,WMB,29.994999999999997
20170930,969457100,WMB,30.134999999999998
20171115,969457100,WMB,27.653333333333332
20171231,969457100,WMB,30.47
20180215,969457100,WMB,29.98
20180331,969457100,WMB,24.825
20180515,969457100,WMB,27.67909090909091
20180630,969457100,WMB,26.935000000000002
20180815,969457100,WMB,30.0
20180930,969457100,WMB,27.543333333333333
20181115,969457100,WMB,25.0
20181231,969457100,WMB,22.1
20190215,969457100,WMB,26.9625
20190331,969457100,WMB,28.72
20190515,969457100,WMB,27.71
20190630,969457100,WMB,27.93
20190815,969457100,WMB,
20190930,969457100,WMB,
20191115,969457100,WMB,
20191231,969457100,WMB,
20200215,969457100,WMB,
20200331,969457100,WMB,
20200515,969457100,WMB,
20200630,969457100,WMB,
20200815,969457100,WMB,
20200930,969457100,WMB,
20201115,969457100,WMB,
20010215,931142103,WMT,
20010331,931142103,WMT,
20010515,931142103,WMT,
20010630,931142103,WMT,
20010815,931142103,WMT,
20010930,931142103,WMT,
20011115,931142103,WMT,
20011231,931142103,WMT,
20020215,931142103,WMT,
20020331,931142103,WMT,
20020515,931142103,WMT,
20020630,931142103,WMT,
20020815,931142103,WMT,
20020930,931142103,WMT,
20021115,931142103,WMT,
20021231,931142103,WMT,
20030215,931142103,WMT,
20030331,931142103,WMT,
20030515,931142103,WMT,
20030630,931142103,WMT,
20030815,931142103,WMT,
20030930,931142103,WMT,
20031115,931142103,WMT,
20031231,931142103,WMT,
20040215,931142103,WMT,
20040331,931142103,WMT,
20040515,931142103,WMT,
20040630,931142103,WMT,
20040815,931142103,WMT,
20040930,931142103,WMT,
20041115,931142103,WMT,
20041231,931142103,WMT,
20050215,931142103,WMT,
20050331,931142103,WMT,
20050515,931142103,WMT,
20050630,931142103,WMT,
20050815,931142103,WMT,
20050930,931142103,WMT,
20051115,931142103,WMT,
20051231,931142103,WMT,
20060215,931142103,WMT,
20060331,931142103,WMT,
20060515,931142103,WMT,
20060630,931142103,WMT,
20060815,931142103,WMT,
20060930,931142103,WMT,
20061115,931142103,WMT,
20061231,931142103,WMT,
20070215,931142103,WMT,
20070331,931142103,WMT,
20070515,931142103,WMT,47.24823529411765
20070630,931142103,WMT,48.14333333333333
20070815,931142103,WMT,43.28
20070930,931142103,WMT,44.06272727272727
20071115,931142103,WMT,46.118
20071231,931142103,WMT,47.502307692307696
20080215,931142103,WMT,49.50857142857143
20080331,931142103,WMT,52.68
20080515,931142103,WMT,57.275000000000006
20080630,931142103,WMT,56.2
20080815,931142103,WMT,58.52333333333333
20080930,931142103,WMT,59.89
20081115,931142103,WMT,53.45
20081231,931142103,WMT,55.555
20090215,931142103,WMT,46.93
20090331,931142103,WMT,52.1
20090515,931142103,WMT,48.78333333333333
20090630,931142103,WMT,48.44
20090815,931142103,WMT,51.82
20090930,931142103,WMT,49.09
20091115,931142103,WMT,53.2
20091231,931142103,WMT,54.0875
20100215,931142103,WMT,52.9
20100331,931142103,WMT,55.6
20100515,931142103,WMT,52.21333333333333
20100630,931142103,WMT,48.07
20100815,931142103,WMT,50.4
20100930,931142103,WMT,53.52
20101115,931142103,WMT,54.275999999999996
20101231,931142103,WMT,54.02333333333333
20110215,931142103,WMT,54.95
20110331,931142103,WMT,52.05
20110515,931142103,WMT,55.537142857142854
20110630,931142103,WMT,53.14
20110815,931142103,WMT,49.98
20110930,931142103,WMT,51.92
20111115,931142103,WMT,57.46
20111231,931142103,WMT,59.82714285714286
20120215,931142103,WMT,62.129999999999995
20120331,931142103,WMT,61.07333333333334
20120515,931142103,WMT,59.35
20120630,931142103,WMT,69.24666666666667
20120815,931142103,WMT,74.45
20120930,931142103,WMT,74.085
20121115,931142103,WMT,68.72
20121231,931142103,WMT,67.92
20130215,931142103,WMT,70.408
20130331,931142103,WMT,74.83
20130515,931142103,WMT,79.86
20130630,931142103,WMT,74.49
20130815,931142103,WMT,75.82285714285715
20130930,931142103,WMT,73.96
20131115,931142103,WMT,79.115
20131231,931142103,WMT,78.66
20140215,931142103,WMT,75.575
20140331,931142103,WMT,76.43
20140515,931142103,WMT,76.83
20140630,931142103,WMT,75.07
20140815,931142103,WMT,73.965
20140930,931142103,WMT,76.47
20141115,931142103,WMT,82.95333333333333
20141231,931142103,WMT,86.33500000000001
20150215,931142103,WMT,85.83
20150331,931142103,WMT,81.62
20150515,931142103,WMT,78.89333333333333
20150630,931142103,WMT,70.93
20150815,931142103,WMT,72.28999999999999
20150930,931142103,WMT,64.84
20151115,931142103,WMT,56.42
20151231,931142103,WMT,61.98428571428571
20160215,931142103,WMT,66.18
20160331,931142103,WMT,68.49
20160515,931142103,WMT,64.94
20160630,931142103,WMT,73.02
20160815,931142103,WMT,73.32
20160930,931142103,WMT,71.19333333333334
20161115,931142103,WMT,71.42
20161231,931142103,WMT,69.196
20170215,931142103,WMT,68.69
20170331,931142103,WMT,71.75333333333333
20170515,931142103,WMT,76.29
20170630,931142103,WMT,75.84666666666668
20170815,931142103,WMT,80.2275
20170930,931142103,WMT,78.41
20171115,931142103,WMT,89.83
20171231,931142103,WMT,99.42500000000001
20180215,931142103,WMT,97.50999999999999
20180331,931142103,WMT,88.67
20180515,931142103,WMT,85.55666666666666
20180630,931142103,WMT,84.93
20180815,931142103,WMT,95.64
20180930,931142103,WMT,93.91
20181115,931142103,WMT,99.54
20181231,931142103,WMT,92.69333333333334
20190215,931142103,WMT,99.21142857142857
20190331,931142103,WMT,97.53
20190515,931142103,WMT,100.40400000000001
20190630,931142103,WMT,110.63666666666667
20190815,931142103,WMT,
20190930,931142103,WMT,
20191115,931142103,WMT,
20191231,931142103,WMT,
20200215,931142103,WMT,
20200331,931142103,WMT,
20200515,931142103,WMT,
20200630,931142103,WMT,
20200815,931142103,WMT,
20200930,931142103,WMT,
20201115,931142103,WMT,
20010215,96145D105,WRK,
20010331,96145D105,WRK,
20010515,96145D105,WRK,
20010630,96145D105,WRK,
20010815,96145D105,WRK,
20010930,96145D105,WRK,
20011115,96145D105,WRK,
20011231,96145D105,WRK,
20020215,96145D105,WRK,
20020331,96145D105,WRK,
20020515,96145D105,WRK,
20020630,96145D105,WRK,
20020815,96145D105,WRK,
20020930,96145D105,WRK,
20021115,96145D105,WRK,
20021231,96145D105,WRK,
20030215,96145D105,WRK,
20030331,96145D105,WRK,
20030515,96145D105,WRK,
20030630,96145D105,WRK,
20030815,96145D105,WRK,
20030930,96145D105,WRK,
20031115,96145D105,WRK,
20031231,96145D105,WRK,
20040215,96145D105,WRK,
20040331,96145D105,WRK,
20040515,96145D105,WRK,
20040630,96145D105,WRK,
20040815,96145D105,WRK,
20040930,96145D105,WRK,
20041115,96145D105,WRK,
20041231,96145D105,WRK,
20050215,96145D105,WRK,
20050331,96145D105,WRK,
20050515,96145D105,WRK,
20050630,96145D105,WRK,
20050815,96145D105,WRK,
20050930,96145D105,WRK,
20051115,96145D105,WRK,
20051231,96145D105,WRK,
20060215,96145D105,WRK,
20060331,96145D105,WRK,
20060515,96145D105,WRK,
20060630,96145D105,WRK,
20060815,96145D105,WRK,
20060930,96145D105,WRK,
20061115,96145D105,WRK,
20061231,96145D105,WRK,
20070215,96145D105,WRK,
20070331,96145D105,WRK,
20070515,96145D105,WRK,
20070630,96145D105,WRK,
20070815,96145D105,WRK,
20070930,96145D105,WRK,
20071115,96145D105,WRK,
20071231,96145D105,WRK,
20080215,96145D105,WRK,
20080331,96145D105,WRK,
20080515,96145D105,WRK,
20080630,96145D105,WRK,
20080815,96145D105,WRK,
20080930,96145D105,WRK,
20081115,96145D105,WRK,
20081231,96145D105,WRK,
20090215,96145D105,WRK,
20090331,96145D105,WRK,
20090515,96145D105,WRK,
20090630,96145D105,WRK,
20090815,96145D105,WRK,
20090930,96145D105,WRK,
20091115,96145D105,WRK,
20091231,96145D105,WRK,
20100215,96145D105,WRK,
20100331,96145D105,WRK,
20100515,96145D105,WRK,
20100630,96145D105,WRK,
20100815,96145D105,WRK,
20100930,96145D105,WRK,
20101115,96145D105,WRK,
20101231,96145D105,WRK,
20110215,96145D105,WRK,
20110331,96145D105,WRK,
20110515,96145D105,WRK,
20110630,96145D105,WRK,
20110815,96145D105,WRK,
20110930,96145D105,WRK,
20111115,96145D105,WRK,
20111231,96145D105,WRK,
20120215,96145D105,WRK,
20120331,96145D105,WRK,
20120515,96145D105,WRK,
20120630,96145D105,WRK,
20120815,96145D105,WRK,
20120930,96145D105,WRK,
20121115,96145D105,WRK,
20121231,96145D105,WRK,
20130215,96145D105,WRK,
20130331,96145D105,WRK,
20130515,96145D105,WRK,
20130630,96145D105,WRK,
20130815,96145D105,WRK,
20130930,96145D105,WRK,
20131115,96145D105,WRK,
20131231,96145D105,WRK,
20140215,96145D105,WRK,
20140331,96145D105,WRK,
20140515,96145D105,WRK,
20140630,96145D105,WRK,
20140815,96145D105,WRK,
20140930,96145D105,WRK,
20141115,96145D105,WRK,
20141231,96145D105,WRK,
20150215,96145D105,WRK,
20150331,96145D105,WRK,
20150515,96145D105,WRK,
20150630,96145D105,WRK,
20150815,96145D105,WRK,63.36
20150930,96145D105,WRK,51.44
20151115,96145D105,WRK,48.55
20151231,96145D105,WRK,45.224999999999994
20160215,96145D105,WRK,31.03
20160331,96145D105,WRK,39.447500000000005
20160515,96145D105,WRK,42.56
20160630,96145D105,WRK,38.87
20160815,96145D105,WRK,44.0
20160930,96145D105,WRK,47.928000000000004
20161115,96145D105,WRK,47.28173913043478
20161231,96145D105,WRK,51.68833333333333
20170215,96145D105,WRK,53.478750000000005
20170331,96145D105,WRK,52.15909090909091
20170515,96145D105,WRK,52.74285714285715
20170630,96145D105,WRK,58.065555555555555
20170815,96145D105,WRK,56.92
20170930,96145D105,WRK,58.207142857142856
20171115,96145D105,WRK,59.13285714285714
20171231,96145D105,WRK,64.8457142857143
20180215,96145D105,WRK,64.39333333333333
20180331,96145D105,WRK,63.165
20180515,96145D105,WRK,61.68857142857143
20180630,96145D105,WRK,57.19
20180815,96145D105,WRK,55.876875
20180930,96145D105,WRK,51.56272727272727
20181115,96145D105,WRK,45.47
20181231,96145D105,WRK,37.510000000000005
20190215,96145D105,WRK,38.85
20190331,96145D105,WRK,39.322500000000005
20190515,96145D105,WRK,37.44
20190630,96145D105,WRK,37.02625
20190815,96145D105,WRK,
20190930,96145D105,WRK,
20191115,96145D105,WRK,
20191231,96145D105,WRK,
20200215,96145D105,WRK,
20200331,96145D105,WRK,
20200515,96145D105,WRK,
20200630,96145D105,WRK,
20200815,96145D105,WRK,
20200930,96145D105,WRK,
20201115,96145D105,WRK,
20010215,959802109,WU,
20010331,959802109,WU,
20010515,959802109,WU,
20010630,959802109,WU,
20010815,959802109,WU,
20010930,959802109,WU,
20011115,959802109,WU,
20011231,959802109,WU,
20020215,959802109,WU,
20020331,959802109,WU,
20020515,959802109,WU,
20020630,959802109,WU,
20020815,959802109,WU,
20020930,959802109,WU,
20021115,959802109,WU,
20021231,959802109,WU,
20030215,959802109,WU,
